generation,N_shifts,logPrior,logLik,eventRate,acceptRate
487000,0,0.607754,-333.967,0.218854,0.209
488000,0,0.640448,-336.515,0.331796,0.216
489000,0,0.394024,-335.431,0.562281,0.21536
490000,0,0.570296,-334.291,0.154857,0.237
491000,0,-0.412739,-333.936,0.0349643,0.201
492000,0,-1.21392,-334.383,0.737928,0.204
493000,0,0.081807,-334.27,0.649385,0.209
494000,0,0.437887,-335.705,0.149257,0.208
495000,0,-2.66495,-334.532,0.223677,0.22175
496000,0,0.465632,-333.972,0.327718,0.208143
497000,1,-2.19215,-332.059,1.35609,0.204
498000,0,0.363034,-333.861,0.508801,0.239
499000,0,0.313381,-334.144,0.508991,0.175
500000,0,-0.358919,-336.103,1.02843,0.2188
501000,0,0.423585,-335.616,0.351475,0.2
502000,0,0.448049,-333.996,0.377438,0.184667
503000,0,-0.358385,-334.116,0.797838,0.212
504000,0,0.657633,-333.791,0.15503,0.243
505000,0,0.594062,-336.986,0.0694374,0.244818
506000,1,0.146348,-336.173,0.520489,0.2345
507000,0,0.239336,-335.198,0.413023,0.18
508000,0,0.635331,-334.725,0.191811,0.187167
509000,0,0.270168,-334.874,0.346683,0.193
510000,0,-0.443819,-334.225,1.23991,0.2222
511000,0,0.0921137,-341.159,0.767879,0.214
512000,0,0.798161,-334.944,0.0484114,0.212429
513000,0,-0.357697,-335.414,1.12726,0.177
514000,0,0.448344,-334.463,0.27777,0.206
515000,0,-0.104496,-333.86,0.883097,0.211
516000,0,-1.19183,-334.039,0.226521,0.198
517000,0,0.184167,-334.293,0.496258,0.245
518000,0,-0.831254,-337.15,0.680213,0.1965
519000,0,-0.150761,-334.526,0.335593,0.311
520000,1,0.340174,-328.982,0.830158,0.402
521000,0,-1.35278,-334.487,2.1357,0.266
522000,0,0.451218,-334.67,0.46256,0.211
523000,0,0.427833,-334.116,0.394683,0.206
524000,0,0.290806,-335.86,0.269854,0.240765
525000,1,0.804661,-332.073,0.475276,0.247625
526000,0,-0.821987,-334.728,0.0298271,0.283
527000,0,0.68204,-336.556,0.111391,0.207
528000,0,-0.607995,-334.521,1.24747,0.217
529000,0,0.264183,-334.059,0.207913,0.2278
530000,0,0.316903,-336.239,0.329007,0.203
531000,0,-1.42466,-336,2.05469,0.2
532000,0,0.701144,-335.088,0.215785,0.223667
533000,1,-1.28956,-333.195,0.827499,0.204
534000,0,0.524535,-333.887,0.324108,0.22
535000,0,-0.596564,-334.74,0.0803082,0.215
536000,0,-1.86498,-334.058,2.1375,0.199
537000,0,-0.71862,-336.633,0.402608,0.203
538000,0,0.0136423,-334.85,0.854324,0.2282
539000,0,0.170593,-334.254,0.448404,0.213
540000,0,-0.252502,-333.828,1.01558,0.188
541000,0,-0.0691677,-334.955,0.715219,0.202222
542000,0,0.618015,-333.783,0.193516,0.167
543000,0,0.833248,-334.272,0.0362908,0.1932
544000,0,-0.694837,-334.546,1.57147,0.315
545000,0,0.736017,-334.355,0.075187,0.222
546000,0,-1.00288,-335.062,0.151708,0.232
547000,0,-0.775916,-337.375,0.327462,0.21
548000,0,-5.34016,-337.152,0.00430222,0.211
549000,0,0.528814,-334.213,0.00554552,0.212
550000,0,-0.932787,-335.044,0.445494,0.246
551000,0,0.366783,-334,0.476618,0.235
552000,0,-0.0230642,-334.406,0.534304,0.23
553000,0,0.338865,-335.623,0.242867,0.241
